method,RCP,scenario,year,AEF,CEF
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2034,0.05023271619259631,0.06268311992056752
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2035,0.048829772840010874,0.060239552264319214
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2036,0.044873203628283835,0.05783255149175969
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2037,0.039023190139164034,0.055285246182769636
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2038,0.04036140371346911,0.053505212633762705
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2039,0.04173634291396681,0.05225107359967454
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2040,0.04306354387809077,0.051366298055985624
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2041,0.04423161571250162,0.0507395703821066
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2042,0.04519371032658476,0.05029174660208722
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2043,0.04589932463234975,0.049963562623101886
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2044,0.04632794331635057,0.04971080862856684
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2045,0.04649044145050289,0.04950147670360585
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2046,0.04642195257118633,0.04931351773250117
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2047,0.046183484003317316,0.04913346541069244
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2048,0.04584321781496585,0.04895449220280302
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2049,0.04547062601910921,0.04877476345619131
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,BAU,2050,0.045128664606159025,0.04859589303279436
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2026,0.17527136761908996,0.17527136761908996
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2027,0.10471109719939567,0.12823195093597003
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2028,0.0811804053352913,0.10471049734189053
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2029,0.06942008404352648,0.09060467055528994
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2030,0.062380667730928006,0.08121503118514004
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2031,0.05774009369458103,0.07453588247196266
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2032,0.0544656551364454,0.06955717019881127
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2033,0.05205573918520543,0.06571857193784483
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2034,0.05023199161232926,0.06268413788580517
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2035,0.04882740711866636,0.060239973387000115
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2036,0.04486795184924686,0.05783208400523739
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2037,0.039013430373040704,0.055283520265792606
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2038,0.0403479539944136,0.05350208836639002
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2039,0.041718649985086176,0.05224639683596988
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2040,0.04304125018722742,0.051359924750688464
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2041,0.04420460559358914,0.05073138428941812
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2042,0.045162166696697495,0.05028167440688342
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2043,0.04586369985203593,0.04995158124223411
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2044,0.04628889781502164,0.049696945707312694
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2045,0.04644875005534871,0.04948580486191247
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2046,0.04637838017745822,0.04929614297866027
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2047,0.04613871441878547,0.04911451479432153
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2048,0.045797754980483586,0.04893409945279761
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2049,0.045424738320889634,0.048753055450419504
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Moderate,2050,0.04508236213983397,0.04857297847126164
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2026,0.17527136761908996,0.17527136761908996
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2027,0.10471257055600486,0.128232933157765
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2028,0.08118235424559662,0.10471196281920125
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2029,0.06942221898630264,0.090606403622663
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2030,0.06238280597199416,0.08121689904681864
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2031,0.05774205371280419,0.0745377765542549
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2032,0.05446722257417761,0.06955898325216185
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2033,0.05205665573170232,0.06572018835986586
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2034,0.050231953584817336,0.06268543013567879
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2035,0.04882607189890893,0.06024080218210205
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2036,0.044864202334532664,0.057832195649145796
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2037,0.03900584867920324,0.055282590019988934
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2038,0.04033750591417107,0.05350002288583364
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2039,0.041704905784906765,0.05224308682314352
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2040,0.04302393217001396,0.051355265741986914
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2041,0.044183625080584744,0.0507252915604844
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2042,0.04513766620980744,0.05027409526616377
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2043,0.045836031155104234,0.04994250109124287
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2044,0.04625857419788246,0.04968638867701324
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2045,0.04641637355189871,0.049473829511258956
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2046,0.04634454474776586,0.04928283339655158
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2047,0.046103951187232435,0.049099971110689374
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2048,0.045762455328299936,0.048918426747058014
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2049,0.04538911067971949,0.04873635329195568
"EF v3.1, ecotoxicity: freshwater, organics, comparative toxic unit for ecosystems (CTUe)",RCP60,Aggressive,2050,0.045046414379373685,0.04855533216149549
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2026,6.4077883732338545,6.4077883732338545
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2027,3.9985806581073513,4.801675968704413
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2028,3.1835718030316955,3.992772423510171
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2029,2.767506805160273,3.503025124891202
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2030,2.5113916179135445,3.173125745422594
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2031,2.3457680543367316,2.937723838176794
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2032,2.225521127187461,2.7610515803643785
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2033,2.133927389053938,2.623504094772898
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2034,2.0616971980636527,2.5134238871213412
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2035,2.003249892616492,2.423435188738065
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2036,1.838513072637024,2.331812382390909
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2037,1.6189887630879098,2.2352764418139865
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2038,1.6182675079494888,2.1616830221182823
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2039,1.6177733966208991,2.103721781269032
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2040,1.615031680488334,2.0566600505626957
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2041,1.6302237102073216,2.01920085577563
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2042,1.6387784047921432,1.9884820460151782
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2043,1.6395245388811115,1.9624093544620698
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2044,1.6321865141560556,1.9394517412105785
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2045,1.6173665531580872,1.9185153980271954
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2046,1.583945276703977,1.8980948872397474
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2047,1.5461372526325554,1.8778488468541514
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2048,1.5059016061472037,1.8576167552263354
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2049,1.4651255376183858,1.8373685737872922
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,BAU,2050,1.4254261725531276,1.8171594914901241
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2026,6.4077883732338545,6.4077883732338545
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2027,3.99868626260285,4.80174637055857
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2028,3.1837094930545407,3.992876463271798
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2029,2.767655384048958,3.5031469672556543
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2030,2.511537998001419,3.173255751064783
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2031,2.34590137477569,2.937854786953361
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2032,2.2256268647883153,2.7611762751415343
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2033,2.1339883345872948,2.623614807394184
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2034,2.0616934707761057,2.5135121764349
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2035,2.003159481488022,2.4234919573932765
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2036,1.838262008772978,2.3318209318413357
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2037,1.618484978470256,2.2352156071281244
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2038,1.617578300792346,2.1615472386327093
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2039,1.6168733954341317,2.103504559610344
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2040,1.6139060199234265,2.056355344612635
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2041,1.6288803652618593,2.018804913275678
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2042,1.6372334552683454,1.987993322113688
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2043,1.637806632194472,1.9618287910014232
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2044,1.6303331390049698,1.9387826898715526
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2045,1.6154190380918692,1.9177632433467773
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2046,1.5819289722381944,1.8972655750886416
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2047,1.5440851151099795,1.8769491927941877
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2048,1.5038375264335746,1.8566537621657275
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2049,1.4630621535489374,1.8363488127894636
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Moderate,2050,1.4233642684283523,1.816088605004473
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2026,6.4077883732338545,6.4077883732338545
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2027,3.998791883095857,4.80181678307756
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2028,3.1838474217842716,3.9929806276983504
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2029,2.767805060228968,3.503269323050656
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2030,2.5116875411441817,3.1733871516218795
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2031,2.3460418092324002,2.937988757858472
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2032,2.225746263611083,2.7613066312293344
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2033,2.134072793565296,2.623735096844249
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2034,2.061727055163919,2.5136154769314425
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2035,2.003124625951257,2.423570888788796
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2036,1.8380913705067727,2.3318607703864456
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2037,1.618096982766973,2.2351975051386317
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2038,1.617047538245884,2.1614679893219058
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2039,1.6161803502152425,2.10335990168974
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2040,1.6130392707174666,2.056141148009822
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2041,1.6278457619550353,2.018518650172847
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2042,1.6360432992406995,1.9876340703774849
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2043,1.6364829138971388,1.9613974782301438
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2044,1.6289046760444992,1.9382820536447063
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2045,1.6139176273435003,1.917197554271775
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2046,1.5803738453705987,1.8966394956086703
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2047,1.5425016430314997,1.8762680401823726
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2048,1.5022441149254702,1.8559229871785914
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2049,1.4614685419680027,1.8355735250307808
"EF v3.1, energy resources: non-renewable, abiotic depletion potential (ADP): fossil fuels",RCP60,Aggressive,2050,1.4217710502110408,1.8152731911895688
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2026,0.0005217399438692553,0.0005217399438692553
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2027,0.0002887690597791016,0.0003664285423317008
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2028,0.0002095468702051299,0.000288002107587047
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2029,0.0001688015373172631,0.00024035679998257275
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2030,0.0001434850229008229,0.00020812922908826793
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2031,0.00012813124295016034,0.0001853679993134917
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2032,0.000117137846668373,0.0001684425159746907
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2033,0.00010890153068813042,0.00015538335970343852
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2034,0.00010253226976792606,0.00014502773931360333
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2035,9.749581311739972e-05,0.00013664366600504965
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2036,8.541154367710664e-05,0.0001286186132782075
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2037,6.754772224038669e-05,0.00012034793347950578
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2038,7.178281525397811e-05,0.00011455535426066475
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2039,7.611832015439971e-05,0.00011045934623483362
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2040,8.029652364486181e-05,0.00010755461247451287
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2041,8.38942662136295e-05,0.00010547623069640912
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2042,8.68446108005711e-05,0.00010397174223725103
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2043,8.900212680136014e-05,0.00010285327320320131
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2044,9.031357446651673e-05,0.00010198149354792295
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2045,9.082047645809375e-05,0.00010125599950865595
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2046,8.970001566470544e-05,0.00010055067922538716
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2047,8.807870824754917e-05,9.983324052459833e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2048,8.616482899057424e-05,9.90897464902362e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2049,8.416657257686151e-05,9.831987669573233e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,BAU,2050,8.22691754828465e-05,9.753246092894875e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2026,0.0005217399438692553,0.0005217399438692553
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2027,0.00028876631015506676,0.000366426709278767
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2028,0.00020954308252905357,0.0002879992974019711
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2029,0.00016879699973770313,0.00024035329934575351
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2030,0.00014347962633731536,0.000208125097709311
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2031,0.00012812466201384364,0.00018536317098026623
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2032,0.00011712952680340515,0.000168436821516152
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2033,0.000108890738323579,0.0001553765471184369
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2034,0.00010251811950337263,0.00014501948898674864
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2035,9.747730727085983e-05,0.00013663360672501888
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2036,8.538845192043958e-05,0.0001286065125775325
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2037,6.751898359581855e-05,0.00012033357954322031
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2038,7.17435247900067e-05,0.00011453802603300841
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2039,7.60670467693854e-05,0.00011043840067196375
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2040,8.023243762325685e-05,0.00010752951240831195
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2041,8.381756386738306e-05,0.00010544659776169594
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2042,8.675613294188686e-05,0.00010393735762182037
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2043,8.890344105310138e-05,0.00010281408426756414
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2044,9.020676995750526e-05,0.00010193760387086563
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2045,9.070788204587382e-05,0.0001012076438518919
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2046,8.958358393667085e-05,0.00010049816854084522
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2047,8.796035197951631e-05,9.977694213320907e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2048,8.604593198500606e-05,9.903004304361536e-05
