method,year,RCP,scenario,AEF,CEF,AEF_baseline,CEF_baseline,AEF_pct,CEF_pct
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2039,RCP45,BAU,0.0001810636232704,0.0002993961780731,0.0001922402777565,0.0003104766414233,5.813898427808581,3.5688557114649564
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2040,RCP45,BAU,0.0001979952779311,0.0002896310900382,0.0002096391290767,0.0003007658086408,5.554235603287544,3.702122476261264
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2041,RCP45,BAU,0.0002109106993841,0.000282716101403,0.0002235712446312,0.0002939848522914,5.662868347843506,3.8331059578642273
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2042,RCP45,BAU,0.0002210216889981,0.0002777343267652,0.0002347102589556,0.0002891984761152,5.8321140364339366,3.9641112581220375
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2043,RCP45,BAU,0.0002277120610021,0.0002739968656722,0.0002424218000912,0.0002857035123419,6.067828505343221,4.0974808372991784
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2044,RCP45,BAU,0.0002307628524037,0.000270991168807,0.0002464703209821,0.0002829759589327,6.372965522100631,4.235267960890742
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2045,RCP45,BAU,0.0002303615548653,0.0002683501422325,0.0002470311480546,0.0002806394562802,6.747972197261371,4.379040000501535
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2046,RCP45,BAU,0.000226565964618,0.0002657998420253,0.00024354763214,0.000278375554196,6.972626821614231,4.517534668955025
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2047,RCP45,BAU,0.0002206391804142,0.0002632020163528,0.0002379047010244,0.0002760475054561,7.2573263730628055,4.6533617762913755
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2048,RCP45,BAU,0.0002134788912607,0.0002604973240933,0.0002310141099134,0.0002735979113061,7.59054010132689,4.78826287461791
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2049,RCP45,BAU,0.0002059764597465,0.0002576846538883,0.0002237800712049,0.0002710278648439,7.955852083941134,4.923187866046582
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2050,RCP45,BAU,0.0001989197618201,0.0002548017641046,0.0002170008440533,0.0002683774056871,8.332263550439887,5.058414491988863
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2026,RCP45,Moderate,0.0017502078406802,0.0017502078406802,0.001755742238655,0.001755742238655,0.3152169978572519,0.3152169978572519
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2027,RCP45,Moderate,0.0009148921506446,0.0011933397536985,0.0009221405464049,0.0012000167983148,0.7860402395880817,0.5564125956967233
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2028,RCP45,Moderate,0.0006361035682885,0.0009147728137875,0.000645318896221,0.0009227187670543,1.4280269780514898,0.861145730477204
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2029,RCP45,Moderate,0.0004966725106933,0.0007476551774762,0.0005079263728402,0.0007569233252238,2.215648320045121,1.224450012140878
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2030,RCP45,Moderate,0.0004132027700651,0.0006363886249743,0.0004265373883293,0.0006470096173875,3.1262483967537302,1.641550933367198
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2031,RCP45,Moderate,0.0003596012581986,0.0005576363818483,0.0003718467657076,0.000568719585414,3.2931596125886893,1.9487993468049851
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2032,RCP45,Moderate,0.0003223212354976,0.0004992630317308,0.0003337647710979,0.0005104356209069,3.4286229678036815,2.1888341484180622
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2033,RCP45,Moderate,0.0002954010411204,0.000454549871874,0.0003062418271513,0.0004656496864881,3.53994296982302,2.3837264227136274
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2034,RCP45,Moderate,0.00027552214158,0.000419471253506,0.0002859134989194,0.000430432253299,3.63444096857048,2.5465098651392117
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2035,RCP45,Moderate,0.0002606808560836,0.0003914624930954,0.0002707499727858,0.0004022661751903,3.718972378315271,2.6857048295917814
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2036,RCP45,Moderate,0.0002141811413001,0.0003636929584559,0.0002247866163468,0.0003744655931933,4.718018901240053,2.876802283898801
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2037,RCP45,Moderate,0.0001452229029757,0.0003341060989263,0.000156520616373,0.0003449498437686,7.218035335598692,3.1435714606597185
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2038,RCP45,Moderate,0.000162024106141,0.0003135811087324,0.0001741620811767,0.0003245792222079,6.969355759699007,3.3884219084287173
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2039,RCP45,Moderate,0.0001791905638934,0.0002992599009947,0.0001922402777565,0.0003104766414233,6.788230861604015,3.612748571737887
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2040,RCP45,Moderate,0.0001956347729224,0.0002892806158323,0.0002096391290767,0.0003007658086408,6.68022053706218,3.8186497529100922
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2041,RCP45,Moderate,0.0002080552394356,0.0002821455832186,0.0002235712446312,0.0002939848522914,6.940071931520079,4.027169760795981
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2042,RCP45,Moderate,0.0002176921239553,0.0002769410177457,0.0002347102589556,0.0002891984761152,7.250699256191995,4.238424259406316
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2043,RCP45,Moderate,0.0002239575453478,0.0002729823072867,0.0002424218000912,0.0002857035123419,7.616581815848927,4.4525896622428
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2044,RCP45,Moderate,0.0002266542109062,0.0002697615048782,0.0002464703209821,0.0002829759589327,8.039957913366436,4.669815098194538
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2045,RCP45,Moderate,0.0002259813056231,0.0002669156823746,0.0002470311480546,0.0002806394562802,8.52112885248278,4.890179765705391
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2046,RCP45,Moderate,0.0002220012282926,0.000264174325524,0.00024354763214,0.000278375554196,8.846895228697743,5.101463996368418
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2047,RCP45,Moderate,0.0002159624985416,0.0002614009843597,0.0002379047010244,0.0002760475054561,9.223105885809952,5.305797301881166
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2048,RCP45,Moderate,0.0002087434510403,0.0002585366747953,0.0002310141099134,0.0002735979113061,9.640389014094671,5.504879930881333
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2049,RCP45,Moderate,0.0002012105282287,0.0002555792832288,0.0002237800712049,0.0002710278648439,10.085591113935536,5.699997534938976
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2050,RCP45,Moderate,0.0001941246150355,0.0002525644383297,0.0002170008440533,0.0002683774056871,10.542000017373725,5.892063572533473
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2026,RCP45,Aggressive,0.0017502078406802,0.0017502078406802,0.001755742238655,0.001755742238655,0.3152169978572519,0.3152169978572519
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2027,RCP45,Aggressive,0.0009154128372009,0.0011936868724344,0.0009221405464049,0.0012000167983148,0.7295752507824267,0.5274864392972949
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2028,RCP45,Aggressive,0.0006367959350335,0.0009152925248351,0.000645318896221,0.0009227187670543,1.3207363425138516,0.8048218465207517
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2029,RCP45,Aggressive,0.0004974443492467,0.0007482756656639,0.0005079263728402,0.0007569233252238,2.0636895727400604,1.142474973583762
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2030,RCP45,Aggressive,0.0004140088568494,0.0006370708586168,0.0004265373883293,0.0006470096173875,2.937264545312858,1.5361068063919565
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2031,RCP45,Aggressive,0.0003604078257813,0.0005583539912986,0.0003718467657076,0.000568719585414,3.0762510209097673,1.822619509024712
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2032,RCP45,Aggressive,0.0003230952602504,0.0004999946358187,0.0003337647710979,0.0005104356209069,3.1967157026199287,2.045504792484752
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2033,RCP45,Aggressive,0.0002961065202624,0.0004552757459635,0.0003062418271513,0.0004656496864881,3.3095762858979514,2.2278422654677534
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2034,RCP45,Aggressive,0.0002761189123029,0.0004201718311361,0.0002859134989194,0.000430432253299,3.425716747729044,2.3837484492066183
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2035,RCP45,Aggressive,0.0002611249500977,0.0003921178300291,0.0002707499727858,0.0004022661751903,3.554948718578346,2.5227935598609847
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2036,RCP45,Aggressive,0.0002141901361677,0.0003642470516986,0.0002247866163468,0.0003744655931933,4.714017387383855,2.7288332173752474
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2037,RCP45,Aggressive,0.0001444765925965,0.0003344840817213,0.000156520616373,0.0003449498437686,7.694848164792699,3.033995300000972
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2038,RCP45,Aggressive,0.0001609954501981,0.0003137913154235,0.0001741620811767,0.0003245792222079,7.559987162326968,3.3236590780571054
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2039,RCP45,Aggressive,0.0001778371409798,0.000299303480901,0.0001922402777565,0.0003104766414233,7.492257577230334,3.598712119236902
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2040,RCP45,Aggressive,0.0001939291122175,0.0002891557407393,0.0002096391290767,0.0003007658086408,7.493838067535684,3.8601687984307067
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2041,RCP45,Aggressive,0.0002059920708015,0.0002818504437545,0.0002235712446312,0.0002939848522914,7.862895721987127,4.127562506136303
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2042,RCP45,Aggressive,0.0002152865593248,0.0002764754631312,0.0002347102589556,0.0002891984761152,8.275607430723502,4.399405264823008
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2043,RCP45,Aggressive,0.0002212451421016,0.0002723488772428,0.0002424218000912,0.0002857035123419,8.735459427177442,4.674298537540763
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2044,RCP45,Aggressive,0.0002236861737701,0.0002689657692631,0.0002464703209821,0.0002829759589327,9.244174763603569,4.951017649146656
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2045,RCP45,Aggressive,0.0002228172756557,0.0002659660017004,0.0002470311480546,0.0002806394562802,9.8019511262394,5.228578609113868
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2046,RCP45,Aggressive,0.0002187044687186,0.0002630813907248,0.00024354763214,0.000278375554196,10.200535806120774,5.49407562577554
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2047,RCP45,Aggressive,0.000212585437344,0.0002601766572826,0.0002379047010244,0.0002760475054561,10.642607553098843,5.749317729670243
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2048,RCP45,Aggressive,0.0002053245172578,0.0002571929719598,0.0002310141099134,0.0002735979113061,11.120356529404305,5.996003137592021
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2049,RCP45,Aggressive,0.0001977701431029,0.000254127414907,0.0002237800712049,0.0002710278648439,11.622986784280938,6.235687222283917
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2050,RCP45,Aggressive,0.0001906637090283,0.0002510140105787,0.0002170008440533,0.0002683774056871,12.136881374770617,6.469767849475339
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2026,RCP45,BAU,0.3845506749964094,0.3845506749964094,0.4062243653473869,0.4062243653473869,5.3353989075576544,5.3353989075576544
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2027,RCP45,BAU,0.2082026337715031,0.2669872226018867,0.2392060310690313,0.2948806166186781,12.960959704473785,9.459215846954592
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2028,RCP45,BAU,0.1436329196561956,0.2053213947246991,0.1839607938012832,0.2394308873535626,21.921993981310106,14.246070340329453
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2029,RCP45,BAU,0.1070287424647572,0.166033129227435,0.1566875401355069,0.2063577886133007,31.692882297982123,19.541137582856713
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2030,RCP45,BAU,0.0816268703683115,0.1379526214340261,0.1406304472715072,0.1844914347938673,41.95647389877162,25.225460147696893
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2031,RCP45,BAU,0.07053796078323,0.1187716313199463,0.1299621915666579,0.1689766363038595,45.724244926224614,29.71121101832852
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2032,RCP45,BAU,0.0621908680584649,0.1047359487257735,0.1225253341216397,0.1574537140961365,49.242441569901324,33.481436543424515
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2033,RCP45,BAU,0.0555706093740146,0.0939524884482243,0.1171289252792891,0.1486092565140192,52.5560323878079,36.778844970965054
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2034,RCP45,BAU,0.0501124103012286,0.0853624819279246,0.1131112421361107,0.1416537904689656,55.69634869633331,39.73865320135831
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2035,RCP45,BAU,0.0454761438067584,0.0783270005245994,0.1100745689170743,0.1360835868246777,58.686057775054046,42.441992930777594
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2036,RCP45,BAU,0.0375077673112333,0.0719330335382296,0.1003998707090457,0.1304940525577862,62.641617916093615,44.876389284963196
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2037,RCP45,BAU,0.0267103162596246,0.0658086327331565,0.0868493281483333,0.1245833554259952,69.24522408048452,47.177026571380125
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2038,RCP45,BAU,0.027489526971542,0.0612381413222528,0.0886993183766874,0.1203033055693333,69.00818690082855,49.09687557424598
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2039,RCP45,BAU,0.0282599733966907,0.0577238524692975,0.0905726550385093,0.1171350854915103,68.79855914053171,50.72027119194684
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2040,RCP45,BAU,0.0288922946939391,0.0549473218915337,0.092293547897309,0.1147428009931708,68.69521721487368,52.11261934001069
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2041,RCP45,BAU,0.0299692037808121,0.0527531838615897,0.0947314363837038,0.1129849545482915,68.36403529296896,53.30954986662213
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2042,RCP45,BAU,0.0306986790644948,0.0509723001743324,0.0966821344661273,0.1116685148182804,68.24782651519746,54.35391949352933
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2043,RCP45,BAU,0.0310210845362529,0.0494816261501128,0.0980684927211898,0.1106523762512523,68.36793992088131,55.28191275553127
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2044,RCP45,BAU,0.0309234070160042,0.0481914294540803,0.0988777347450442,0.1098337845825961,68.72561138689103,56.12330974733929
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2045,RCP45,BAU,0.0304380931103262,0.0470374181672207,0.0991589322363876,0.1091398924682039,69.30373046195774,56.901718424430115
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2046,RCP45,BAU,0.0298682589678115,0.0459894973329982,0.0981823200820493,0.108471096270173,69.5787806370321,57.60207196721747
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2047,RCP45,BAU,0.0290742459274752,0.0450164629975705,0.0969029570061505,0.1078056496604212,69.99653382545402,58.24294632111712
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2048,RCP45,BAU,0.0281585175773516,0.0440994740833623,0.0954589821344802,0.1071340519676726,70.50197168697798,58.83710802176212
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2049,RCP45,BAU,0.0272186332445493,0.0432286104491871,0.0939820358664942,0.1064555542169996,71.03847241273363,59.3928087950492
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2050,RCP45,BAU,0.0263371607706908,0.0423999492197325,0.0925836332729962,0.105775025115996,71.5531138284108,59.91497125787919
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2026,RCP45,Moderate,0.3845506749964094,0.3845506749964094,0.4062243653473869,0.4062243653473869,5.3353989075576544,5.3353989075576544
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2027,RCP45,Moderate,0.208212393650298,0.2669937290821295,0.2392060310690313,0.2948806166186781,12.956879590460238,9.457009367492695
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2028,RCP45,Moderate,0.143645324754984,0.2053308499727373,0.1839607938012832,0.2394308873535626,21.915250642943228,14.242121289251417
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2029,RCP45,Moderate,0.1070418024254599,0.1660440253045174,0.1566875401355069,0.2063577886133007,31.684547263370305,19.535857395878732
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2030,RCP45,Moderate,0.0816394567892511,0.1379640798593809,0.1406304472715072,0.1844914347938673,41.9475239016808,25.21924933071908
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2031,RCP45,Moderate,0.0705494627551452,0.1187831021352788,0.1299621915666579,0.1689766363038595,45.71539468156766,29.704422615160237
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2032,RCP45,Moderate,0.0622002100748465,0.1047468914615139,0.1225253341216397,0.1574537140961365,49.23481701090822,33.474486732298615
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2033,RCP45,Moderate,0.0555765597503324,0.0939623362070921,0.1171289252792891,0.1486092565140192,52.55095219407813,36.772218358936435
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2034,RCP45,Moderate,0.0501135867799546,0.0853706306397992,0.1131112421361107,0.1416537904689656,55.69530858864482,39.73290064659248
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2035,RCP45,Moderate,0.0454710591571074,0.0783328150269852,0.1100745689170743,0.1360835868246777,58.69067705242303,42.43772018744279
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2036,RCP45,Moderate,0.0374908944659843,0.0719352942709738,0.1003998707090457,0.1304940525577862,62.658423560493205,44.87465684375236
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2037,RCP45,Moderate,0.0266749701286616,0.0658058004613175,0.0868493281483333,0.1245833554259952,69.28592230085833,47.179299966433035
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2038,RCP45,Moderate,0.0274413254640299,0.0612298976584243,0.0886993183766874,0.1203033055693333,69.06252949149807,49.103727974343784
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2039,RCP45,Moderate,0.0281972337086611,0.0577098014855836,0.0905726550385093,0.1171350854915103,68.86782915144497,50.73226672996599
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2040,RCP45,Moderate,0.0288140834833048,0.0549270921632195,0.092293547897309,0.1147428009931708,68.77995901147393,52.13024983895188
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2041,RCP45,Moderate,0.029875593812477,0.0527265082363284,0.0947314363837038,0.1129849545482915,68.46285145358952,53.33315975819393
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2042,RCP45,Moderate,0.0305906959149237,0.0509390590312766,0.0966821344661273,0.1116685148182804,68.35951535012792,54.38368718866694
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2043,RCP45,Moderate,0.0309006408735035,0.0494418695879811,0.0980684927211898,0.1106523762512523,68.49075578090662,55.317841999419734
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2044,RCP45,Moderate,0.030793052095097,0.0481453743509995,0.0988777347450442,0.1098337845825961,68.85744584006021,56.165241383634836
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2045,RCP45,Moderate,0.0303006689117335,0.046985423844297,0.0991589322363876,0.1091398924682039,69.44232029495949,56.94935849603716
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2046,RCP45,Moderate,0.029726396209101,0.0459320178838021,0.0981823200820493,0.108471096270173,69.72326974524623,57.655062534449264
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2047,RCP45,Moderate,0.0289302922173752,0.0449540091957636,0.0969029570061505,0.1078056496604212,70.14508833250675,58.30087816606553
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2048,RCP45,Moderate,0.0280141663805799,0.0440325654680291,0.0954589821344802,0.1071340519676726,70.65318972172335,58.8995611952437
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2049,RCP45,Moderate,0.0270747785311796,0.0431577322710098,0.0939820358664942,0.1064555542169996,71.191538593992,59.459388860973064
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2050,RCP45,Moderate,0.0261938646945743,0.0423255183622124,0.0925836332729962,0.105775025115996,71.70788856672117,59.985338395526746
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2026,RCP45,Aggressive,0.3845506749964094,0.3845506749964094,0.4062243653473869,0.4062243653473869,5.3353989075576544,5.3353989075576544
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2027,RCP45,Aggressive,0.2082221548043955,0.2670002364125602,0.2392060310690313,0.2948806166186781,12.95279894330688,9.454802599714824
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2028,RCP45,Aggressive,0.1436577485330847,0.2053403149838888,0.1839607938012832,0.2394308873535626,21.90849715061263,14.238168160540193
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2029,RCP45,Aggressive,0.1070549466069254,0.1660549609059601,0.1566875401355069,0.2063577886133007,31.676158477986267,19.530558055584297
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2030,RCP45,Aggressive,0.0816522811398681,0.1379756438151261,0.1406304472715072,0.1844914347938673,41.938404716706415,25.212981313042203
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2031,RCP45,Aggressive,0.0705614950123802,0.1187947993333509,0.1299621915666579,0.1689766363038595,45.70613640645706,29.697500239186876
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2032,RCP45,Aggressive,0.0622105609661265,0.1047582546885732,0.1225253341216397,0.1574537140961365,49.22636905085636,33.467269864075135
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2033,RCP45,Aggressive,0.055584230067337,0.0939728894662063,0.1171289252792891,0.1486092565140192,52.54440358365904,36.765117011845575
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2034,RCP45,Aggressive,0.0501174658694785,0.0853798761649239,0.1131112421361107,0.1416537904689656,55.691879142154235,39.72637380033296
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2035,RCP45,Aggressive,0.0454699582907275,0.0783402355702125,0.1100745689170743,0.1360835868246777,58.69167716206755,42.432267257078124
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2036,RCP45,Aggressive,0.03747976610434,0.0719398092945221,0.1003998707090457,0.1304940525577862,62.669507600308904,44.87119689790824
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2037,RCP45,Aggressive,0.0266478612230683,0.0658060327343204,0.0868493281483333,0.1245833554259952,69.31713602026328,47.17911352659755
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2038,RCP45,Aggressive,0.0274043497310595,0.0612256919658656,0.0886993183766874,0.1203033055693333,69.10421609478557,49.10722388207366
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2039,RCP45,Aggressive,0.0281490958865574,0.0577009142050878,0.0905726550385093,0.1171350854915103,68.9209774466818,50.73985393618905
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2040,RCP45,Aggressive,0.0287540625274423,0.0549132806183356,0.092293547897309,0.1147428009931708,68.84499167868626,52.14228679879977
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2041,RCP45,Aggressive,0.0298037563079768,0.0527075995514536,0.0947314363837038,0.1129849545482915,68.53868425761166,53.349895335909025
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2042,RCP45,Aggressive,0.030507829174491,0.0509149857843833,0.0966821344661273,0.1116685148182804,68.4452258496843,54.40524496341883
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2043,RCP45,Aggressive,0.0308082129429876,0.049412689155984,0.0980684927211898,0.1106523762512523,68.58500412504982,55.34421326498645
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2044,RCP45,Aggressive,0.0306930194867351,0.0481112681638321,0.0988777347450442,0.1098337845825961,68.95861382152725,56.196293930259735
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2045,RCP45,Aggressive,0.0301952127070139,0.0469466797274482,0.0991589322363876,0.1091398924682039,69.54867098101587,56.98485799669874
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2046,RCP45,Aggressive,0.0296174766800174,0.0458889906057526,0.0981823200820493,0.108471096270173,69.83420573554731,57.69472957896989
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2047,RCP45,Aggressive,0.028819707821545,0.0449070957564253,0.0969029570061505,0.1078056496604212,70.25920703357299,58.34439484583702
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2048,RCP45,Aggressive,0.0279032155921438,0.0439821687133902,0.0954589821344802,0.1071340519676726,70.76941847878237,58.94660203213288
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2049,RCP45,Aggressive,0.026964147059792,0.0431042280749328,0.0939820358664942,0.1064555542169996,71.30925414502,59.50964851766317
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2050,RCP45,Aggressive,0.0260835992968573,0.0422692295734551,0.0925836332729962,0.105775025115996,71.82698672027047,60.038553971411105
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2026,RCP45,BAU,0.0010889882632299,0.0010889882632299,0.0011031859991348,0.0011031859991348,1.2869757154310284,1.2869757154310284
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2027,RCP45,BAU,0.0006679118866348,0.0008082752356825,0.000691014148862,0.000828409226105,3.3432401153067697,2.430440148182029
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2028,RCP45,BAU,0.0005244902500575,0.000666408793574,0.0005564307771794,0.0006924449685377,5.740251695603457,3.7600352586405523
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2029,RCP45,BAU,0.000450560656204,0.0005801327725989,0.0004913264662608,0.0006120564864671,8.297092230150929,5.215811705953714
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2030,RCP45,BAU,0.0004045056704153,0.0005217046621926,0.0004540968058839,0.0005595060227739,10.920828956739921,6.756202622071826
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2031,RCP45,BAU,0.0003840060627995,0.0004825263076895,0.0004330398370936,0.0005235235430895,11.323155537651257,7.831020388894194
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2032,RCP45,BAU,0.0003714401836382,0.0004549697763187,0.0004200349201396,0.000497851682547,11.569213456169166,8.613389837093042
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2033,RCP45,BAU,0.0003639047682217,0.0004349964391987,0.0004121404844022,0.0004790525994384,11.703707353686642,9.196518355468195
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2034,RCP45,BAU,0.0003597908505664,0.0004202606877124,0.0004077273234948,0.0004650771547925,11.756993011289165,9.636351005048923
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2035,RCP45,BAU,0.0003581348958529,0.0004093024279703,0.0004058206147574,0.0004546249973601,11.75044272529293,9.969220710030784
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2036,RCP45,BAU,0.0003361842087318,0.0003978491143456,0.0003883376804689,0.0004442416833571,13.429928219720285,10.443092296273267
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2037,RCP45,BAU,0.0003023866008571,0.0003849208621386,0.0003573741090134,0.0004324774225108,15.386539418902956,10.996310534803099
